Organisation,Price,Mission_Status,Country,Year,Cantidad de Viajes
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Partial Failure,Kazakhstan,1970,87
RVSN USSR,0,Partial Failure,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Failure,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Failure,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Failure,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Partial Failure,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Failure,Kazakhstan,1970,87
RVSN USSR,0,Failure,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Russia,1970,87
RVSN USSR,0,Success,Kazakhstan,1970,87
CNES,0,Success,France,1970,2
CNES,0,Success,France,1970,2
ASI,0,Success,Kenya,1970,1
General Dynamics,0,Failure,USA,1970,3
General Dynamics,0,Success,USA,1970,3
General Dynamics,0,Success,USA,1970,3
Martin Marietta,0,Partial Failure,USA,1970,2
Martin Marietta,0,Success,USA,1970,2
RAE,0,Failure,Australia,1970,1
US Air Force,0,Success,USA,1970,5
US Air Force,0,Success,USA,1970,5
US Air Force,0,Success,USA,1970,5
US Air Force,0,Success,USA,1970,5
US Air Force,0,Success,USA,1970,5
ISAS,0,Failure,Japan,1970,1
CECLES,0,Failure,Australia,1970,1
Roscosmos,0,Success,Kazakhstan,1970,1
CASC,0,Success,China,1970,1
NASA,0,Success,USA,1970,1
UT,0,Success,Japan,1970,1
RVSN USSR,0,Failure,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Failure,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Failure,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Failure,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Failure,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Failure,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Partial Failure,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Failure,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Failure,Kazakhstan,1969,82
RVSN USSR,0,Failure,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Failure,Kazakhstan,1969,82
RVSN USSR,0,Failure,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Failure,Russia,1969,82
RVSN USSR,0,Failure,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Failure,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Russia,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
RVSN USSR,0,Success,Kazakhstan,1969,82
CASC,0,Failure,China,1969,1
NASA,0,Success,USA,1969,4
NASA,0,Success,USA,1969,4
NASA,0,Success,USA,1969,4
NASA,0,Success,USA,1969,4
Yuzhmash,0,Success,Kazakhstan,1969,1
US Air Force,0,Success,USA,1969,6
US Air Force,0,Success,USA,1969,6
US Air Force,59,Success,USA,1969,6
US Air Force,59,Success,USA,1969,6
US Air Force,59,Success,USA,1969,6
US Air Force,59,Success,USA,1969,6
UT,0,Failure,Japan,1969,1
General Dynamics,0,Success,USA,1969,5
General Dynamics,0,Success,USA,1969,5
General Dynamics,0,Success,USA,1969,5
General Dynamics,0,Success,USA,1969,5
General Dynamics,0,Success,USA,1969,5
CECLES,0,Failure,Australia,1969,1
Martin Marietta,0,Success,USA,1969,2
Martin Marietta,0,Success,USA,1969,2
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Partial Failure,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Failure,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Failure,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Partial Failure,Kazakhstan,1968,79
RVSN USSR,0,Failure,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Failure,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Partial Failure,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Failure,Kazakhstan,1968,79
RVSN USSR,0,Success,Kazakhstan,1968,79
RVSN USSR,0,Success,Russia,1968,79
RVSN USSR,0,Success,Russia,1968,79
NASA,0,Success,USA,1968,4
NASA,0,Success,USA,1968,4
NASA,0,Partial Failure,USA,1968,4
NASA,0,Success,USA,1968,4
General Dynamics,0,Success,USA,1968,8
General Dynamics,0,Failure,USA,1968,8
General Dynamics,0,Partial Failure,USA,1968,8
General Dynamics,0,Success,USA,1968,8
General Dynamics,0,Success,USA,1968,8
General Dynamics,0,Success,USA,1968,8
General Dynamics,0,Success,USA,1968,8
General Dynamics,0,Success,USA,1968,8
US Air Force,59,Success,USA,1968,8
US Air Force,59,Success,USA,1968,8
US Air Force,59,Success,USA,1968,8
US Air Force,59,Success,USA,1968,8
US Air Force,59,Success,USA,1968,8
US Air Force,59,Success,USA,1968,8
US Air Force,59,Success,USA,1968,8
US Air Force,59,Success,USA,1968,8
CECLES,0,Success,Australia,1968,1
Martin Marietta,0,Success,USA,1968,2
Martin Marietta,0,Success,USA,1968,2
OKB-586,0,Success,Kazakhstan,1968,1
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Failure,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Failure,Kazakhstan,1967,74
RVSN USSR,0,Failure,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Failure,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Failure,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Failure,Russia,1967,74
RVSN USSR,0,Failure,Russia,1967,74
RVSN USSR,0,Partial Failure,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Partial Failure,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Partial Failure,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Failure,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Partial Failure,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Russia,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Kazakhstan,1967,74
RVSN USSR,0,Success,Russia,1967,74
US Air Force,59,Success,USA,1967,7
US Air Force,59,Success,USA,1967,7
US Air Force,59,Success,USA,1967,7
US Air Force,59,Success,USA,1967,7
US Air Force,59,Partial Failure,USA,1967,7
US Air Force,59,Failure,USA,1967,7
US Air Force,59,Success,USA,1967,7
AMBA,0,Success,Australia,1967,1
NASA,0,Success,USA,1967,2
NASA,0,Failure,USA,1967,2
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Partial Failure,USA,1967,14
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Partial Failure,USA,1967,14
General Dynamics,0,Success,USA,1967,14
General Dynamics,0,Success,USA,1967,14
OKB-586,0,Success,Kazakhstan,1967,1
Martin Marietta,0,Success,USA,1967,3
Martin Marietta,0,Success,USA,1967,3
Martin Marietta,0,Success,USA,1967,3
ASI,0,Success,Kenya,1967,1
UT,0,Failure,Japan,1967,1
Arm??e de l'Air,0,Success,France,1967,2
Arm??e de l'Air,0,Partial Failure,France,1967,2
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Prelaunch Failure,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Failure,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Partial Failure,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Partial Failure,Kazakhstan,1966,51
RVSN USSR,0,Failure,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Failure,Russia,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Failure,Kazakhstan,1966,51
RVSN USSR,0,Failure,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Partial Failure,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Failure,Russia,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Success,Russia,1966,51
RVSN USSR,0,Success,Kazakhstan,1966,51
RVSN USSR,0,Partial Failure,Kazakhstan,1966,51
UT,0,Failure,Japan,1966,2
UT,0,Failure,Japan,1966,2
US Air Force,59,Success,USA,1966,3
US Air Force,59,Success,USA,1966,3
US Air Force,59,Success,USA,1966,3
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Partial Failure,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Partial Failure,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Failure,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Partial Failure,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
General Dynamics,0,Success,USA,1966,33
NASA,0,Success,USA,1966,8
NASA,0,Success,USA,1966,8
NASA,0,Success,USA,1966,8
NASA,0,Success,USA,1966,8
NASA,0,Success,USA,1966,8
NASA,0,Partial Failure,USA,1966,8
NASA,0,Partial Failure,USA,1966,8
NASA,0,Success,USA,1966,8
Martin Marietta,0,Success,USA,1966,3
Martin Marietta,0,Failure,USA,1966,3
Martin Marietta,0,Success,USA,1966,3
Arm??e de l'Air,0,Success,France,1966,1
RVSN USSR,0,Failure,Russia,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Russia,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Russia,1965,53
RVSN USSR,0,Partial Failure,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Russia,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Russia,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Russia,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Failure,Kazakhstan,1965,53
RVSN USSR,0,Success,Russia,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Failure,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
RVSN USSR,0,Failure,Russia,1965,53
RVSN USSR,0,Failure,Russia,1965,53
RVSN USSR,0,Success,Russia,1965,53
RVSN USSR,0,Success,Kazakhstan,1965,53
Martin Marietta,0,Partial Failure,USA,1965,3
Martin Marietta,0,Failure,USA,1965,3
Martin Marietta,0,Success,USA,1965,3
NASA,0,Success,USA,1965,9
NASA,0,Success,USA,1965,9
NASA,0,Success,USA,1965,9
NASA,0,Success,USA,1965,9
NASA,0,Success,USA,1965,9
NASA,0,Success,USA,1965,9
NASA,0,Success,USA,1965,9
NASA,0,Success,USA,1965,9
NASA,0,Success,USA,1965,9
Arm??e de l'Air,0,Success,France,1965,1
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Failure,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Failure,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Failure,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Failure,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Success,USA,1965,19
General Dynamics,0,Failure,USA,1965,19
US Air Force,63,Success,USA,1965,2
US Air Force,63,Success,USA,1965,2
General Dynamics,0,Partial Failure,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Failure,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Failure,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Failure,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Success,USA,1964,18
General Dynamics,0,Success,USA,1964,18
US Air Force,63,Success,USA,1964,2
US Air Force,63,Failure,USA,1964,2
RVSN USSR,0,Success,Russia,1964,36
RVSN USSR,0,Failure,Russia,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Russia,1964,36
RVSN USSR,0,Failure,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Russia,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
RVSN USSR,0,Success,Kazakhstan,1964,36
